Age,Experience,Income,Family,CCAvg,Education,Mortgage,Personal_Loan,Securities_Account,CD_Account,Online,CreditCard,CCAvg_to_Income,Income_Group
35,8,44,2,1.67,2,0,0,1,0,0,1,0.038,Medium
46,22,102,3,4.5,3,0,1,0,0,1,0,0.0441,High
30,4,54,4,1.8,3,235,0,0,0,1,0,0.0333,Medium
44,20,130,4,3.2,2,0,1,0,0,0,0,0.0246,High
39,12,75,3,2.33,2,0,0,0,0,1,1,0.0311,Medium
42,18,42,2,1.7,1,0,0,0,0,1,0,0.0405,Medium
34,9,133,1,3.8,1,0,0,0,0,1,0,0.0286,Very_High
46,20,40,1,1.2,2,0,0,0,0,1,0,0.03,Low
55,31,34,3,1.5,1,101,0,0,0,1,0,0.0441,Low
28,3,142,1,0.8,1,0,0,0,0,1,0,0.0056,Very_High
35,10,64,3,2.3,1,0,0,0,1,1,1,0.0359,Medium
60,35,44,2,1.6,3,170,0,0,0,1,0,0.0364,Medium
50,24,95,1,0.3,1,262,0,0,0,1,0,0.0032,High
52,26,49,1,1.4,3,0,0,0,0,1,0,0.0286,Medium
51,27,12,2,0.2,1,0,0,0,0,0,0,0.0167,Low
51,26,98,1,1.3,3,0,0,0,0,1,1,0.0133,High
59,35,42,4,0.4,1,0,0,0,0,1,0,0.0095,Medium
53,28,44,2,0.6,3,0,0,0,0,1,1,0.0136,Medium
43,17,124,1,5.2,1,0,0,0,0,0,0,0.0419,High
31,6,175,2,6.7,1,0,0,0,0,1,0,0.0383,Very_High
32,6,22,4,0.3,1,0,0,0,0,0,0,0.0136,Low
41,17,78,4,2.67,1,99,0,0,0,1,0,0.0342,Medium
31,4,54,2,1.0,2,109,0,0,0,0,1,0.0185,Medium
41,16,154,1,7.0,1,0,0,0,0,0,1,0.0455,Very_High
47,22,42,3,2.7,2,0,0,0,0,1,0,0.0643,Medium
37,13,195,2,6.5,1,635,0,0,0,1,0,0.0333,Very_High
53,23,80,1,3.0,3,0,0,0,0,1,1,0.0375,Medium
49,22,81,3,2.0,2,0,0,0,0,1,0,0.0247,High
62,36,89,2,2.0,1,0,0,0,0,1,1,0.0225,High
33,9,61,3,2.6,2,0,0,0,0,1,0,0.0426,Medium
54,24,25,4,0.4,3,0,0,0,0,0,1,0.016,Low
27,3,43,3,0.1,2,163,0,0,0,1,0,0.0023,Medium
60,35,122,1,2.6,1,352,0,0,0,0,0,0.0213,High
29,5,160,1,4.3,1,385,0,0,0,1,0,0.0269,Very_High
56,32,83,4,1.6,2,0,0,0,0,0,0,0.0193,High
55,30,79,2,0.0,3,0,0,0,0,0,0,0.0,Medium
45,19,30,3,0.5,2,0,0,0,0,1,1,0.0167,Low
33,9,145,1,4.3,1,437,0,0,0,1,0,0.0297,Very_High
45,21,151,2,3.3,1,328,0,0,0,0,0,0.0219,Very_High
44,18,14,2,0.1,3,98,0,0,0,0,1,0.0071,Low
37,11,19,3,0.2,2,0,0,0,0,1,0,0.0105,Low
42,16,55,1,0.7,3,135,0,0,0,1,0,0.0127,Medium
26,2,132,2,2.4,3,0,1,0,0,0,1,0.0182,Very_High
33,8,182,1,8.6,1,0,0,0,0,0,0,0.0473,Very_High
61,36,78,3,0.5,1,0,0,0,0,1,1,0.0064,Medium
31,7,42,1,2.4,2,0,0,0,0,1,1,0.0571,Medium
54,29,44,2,2.3,3,187,0,0,0,1,0,0.0523,Medium
62,38,195,4,5.2,3,522,1,0,1,1,1,0.0267,Very_High
61,36,53,3,0.5,2,0,0,0,0,1,0,0.0094,Medium
66,41,65,3,2.4,1,0,0,0,0,0,0,0.0369,Medium
38,12,43,4,0.2,1,0,0,0,0,0,0,0.0047,Medium
55,29,38,4,1.5,3,0,0,0,0,0,1,0.0395,Low
60,36,50,1,1.8,3,0,0,0,0,1,0,0.036,Medium
23,0,81,2,1.8,2,0,0,0,0,0,0,0.0222,High
29,3,41,1,1.9,3,0,0,0,0,1,1,0.0463,Medium
35,10,73,3,2.3,1,0,0,0,0,1,0,0.0315,Medium
53,27,31,2,0.4,3,104,0,0,0,0,1,0.0129,Low
32,7,84,3,0.6,2,0,0,0,0,1,1,0.0071,High
38,14,95,2,1.9,1,0,0,0,0,1,1,0.02,High
44,18,162,4,1.3,1,301,1,0,0,0,0,0.008,Very_High
43,18,60,2,2.2,3,115,0,0,0,0,0,0.0367,Medium
54,30,121,2,1.1,3,0,1,1,0,0,0,0.0091,High
52,25,43,3,1.0,2,165,0,0,1,1,1,0.0233,Medium
31,7,38,1,1.8,2,182,0,0,1,1,1,0.0474,Low
47,22,82,1,2.9,1,276,0,0,0,1,0,0.0354,High
42,18,52,4,1.9,1,0,0,0,0,1,0,0.0365,Medium
57,33,43,3,1.5,1,168,0,0,0,0,1,0.0349,Medium
33,8,82,1,2.6,2,0,0,1,1,1,1,0.0317,High
35,10,161,1,4.1,1,0,0,1,0,1,0,0.0255,Very_High
56,30,24,2,0.7,2,0,0,0,0,1,0,0.0292,Low
57,32,102,1,2.6,1,0,0,0,0,1,0,0.0255,High
25,0,53,3,2.4,2,0,0,0,0,0,0,0.0453,Medium
53,28,85,1,1.2,1,0,0,0,0,0,0,0.0141,High
59,33,111,3,4.4,1,0,0,0,0,1,0,0.0396,High
56,32,90,2,0.3,1,0,0,0,0,1,1,0.0033,High
54,28,94,2,1.1,1,188,0,0,0,0,0,0.0117,High
48,23,63,4,3.6,3,0,0,0,0,0,0,0.0571,Medium
55,30,153,2,2.8,2,0,1,1,1,1,0,0.0183,Very_High
33,7,39,2,2.0,3,0,0,0,0,0,0,0.0513,Low
46,21,205,2,8.8,1,181,0,1,0,1,0,0.0429,Very_High
42,18,142,1,3.4,1,496,0,0,0,1,0,0.0239,Very_High
49,25,163,2,0.4,1,0,0,1,0,0,0,0.0025,Very_High
42,17,113,3,1.0,1,0,0,1,0,1,0,0.0088,High
46,21,64,1,2.9,1,0,0,0,0,1,1,0.0453,Medium
65,40,20,3,0.1,3,0,0,0,0,0,1,0.005,Low
50,24,179,1,1.0,1,0,0,0,0,1,0,0.0056,Very_High
54,24,91,2,4.5,3,90,0,0,0,1,0,0.0495,High
42,18,103,1,3.33,1,0,1,1,1,1,1,0.0323,High
57,33,80,4,1.6,2,0,0,0,0,0,0,0.02,Medium
61,35,38,2,0.3,1,0,0,0,0,0,0,0.0079,Low
60,34,44,1,0.2,1,0,0,0,0,0,1,0.0045,Medium
40,14,164,1,4.3,2,0,1,0,0,0,0,0.0262,Very_High
33,7,81,3,1.6,1,0,0,0,0,1,1,0.0198,High
37,13,95,2,1.7,2,83,0,0,0,0,0,0.0179,High
52,28,44,3,1.9,2,0,0,0,0,0,1,0.0432,Medium
33,7,88,3,1.6,1,0,0,0,0,1,1,0.0182,High
62,36,148,3,7.0,2,0,1,0,0,1,0,0.0473,Very_High
62,37,169,3,5.0,2,184,1,0,1,1,1,0.0296,Very_High
63,37,11,1,0.8,2,102,0,0,0,0,1,0.0727,Low
55,25,92,1,3.0,3,158,0,0,0,0,1,0.0326,High
33,9,74,3,2.6,2,0,0,0,0,1,0,0.0351,Medium
25,1,72,3,0.8,1,0,0,0,0,1,0,0.0111,Medium
55,31,63,3,2.67,1,0,0,0,0,1,0,0.0424,Medium
29,3,172,2,4.5,1,415,0,0,0,1,0,0.0262,Very_High
45,21,183,2,1.4,1,0,0,0,0,1,1,0.0077,Very_High
60,34,40,1,2.5,3,166,0,0,0,1,0,0.0625,Low
44,18,68,4,2.9,1,0,0,1,0,0,1,0.0426,Medium
48,23,78,4,3.6,3,0,0,0,0,1,0,0.0462,Medium
57,32,68,2,3.7,1,184,0,0,0,0,0,0.0544,Medium
58,32,49,1,1.4,1,99,0,0,0,1,1,0.0286,Medium
58,33,39,2,2.3,3,0,0,0,0,1,0,0.059,Low
44,20,151,1,3.5,1,392,0,0,0,1,0,0.0232,Very_High
54,28,159,2,0.5,1,461,0,0,0,1,0,0.0031,Very_High
59,33,89,4,1.9,2,0,0,0,0,1,1,0.0213,High
63,37,105,4,1.7,3,244,0,0,0,0,1,0.0162,High
61,35,78,2,2.0,1,0,0,0,0,1,1,0.0256,Medium
58,32,128,2,2.7,1,344,0,0,0,0,0,0.0211,High
44,20,81,4,0.8,1,228,0,0,0,0,1,0.0099,High
53,29,50,4,0.1,3,152,0,0,0,1,0,0.002,Medium
63,39,38,3,0.1,3,178,0,0,0,1,1,0.0026,Low
41,17,119,2,6.1,1,263,0,1,0,1,0,0.0513,High
50,26,110,3,1.8,2,0,0,0,0,1,0,0.0164,High
51,25,29,1,1.4,3,102,0,0,0,0,1,0.0483,Low
47,22,19,1,0.4,3,0,0,0,0,1,0,0.0211,Low
43,19,130,2,4.7,3,221,1,0,0,0,1,0.0362,High
46,21,38,1,2.4,1,130,0,0,0,1,0,0.0632,Low
50,24,31,1,0.3,3,0,0,0,0,0,0,0.0097,Low
33,9,14,4,0.7,2,105,0,0,0,1,0,0.05,Low
27,2,158,3,0.4,2,0,1,0,1,1,0,0.0025,Very_High
34,8,39,4,0.2,1,115,0,0,0,1,0,0.0051,Low
34,9,141,2,4.9,3,0,1,0,0,0,1,0.0348,Very_High
28,2,33,3,1.0,1,167,0,0,0,1,0,0.0303,Low
29,5,92,2,0.6,1,0,0,0,0,1,0,0.0065,High
52,26,78,3,3.0,2,0,0,0,0,0,0,0.0385,Medium
47,22,42,3,2.7,2,0,0,0,0,1,1,0.0643,Medium
41,16,15,2,0.3,2,83,0,0,0,0,0,0.02,Low
58,32,48,1,2.8,2,0,0,0,0,1,0,0.0583,Medium
37,12,63,3,2.3,1,0,0,0,0,1,0,0.0365,Medium
57,33,149,1,4.7,1,0,0,1,0,0,0,0.0315,Very_High
63,39,49,1,0.8,1,103,0,0,0,1,0,0.0163,Medium
60,35,125,2,3.9,1,0,0,0,0,0,0,0.0312,High
50,25,58,1,1.3,2,0,0,0,0,1,0,0.0224,Medium
60,35,48,3,1.5,1,0,0,0,0,1,0,0.0312,Medium
54,30,75,2,3.2,3,0,0,0,0,0,1,0.0427,Medium
28,4,114,2,0.2,1,0,0,0,0,1,0,0.0018,High
45,21,134,4,5.5,2,0,1,0,1,1,1,0.041,Very_High
28,2,111,4,2.3,3,0,0,0,0,1,0,0.0207,High
54,29,62,4,3.8,2,149,0,0,0,1,0,0.0613,Medium
42,18,45,1,0.7,1,0,0,1,0,1,0,0.0156,Medium
30,4,113,2,0.2,1,0,0,0,0,1,0,0.0018,High
61,36,128,1,2.6,1,0,0,0,0,1,0,0.0203,High
64,38,168,4,5.7,3,0,1,0,0,1,0,0.0339,Very_High
38,13,81,1,4.0,3,206,0,1,0,1,0,0.0494,High
39,14,75,1,0.1,2,297,0,0,0,0,1,0.0013,Medium
54,29,21,4,0.1,3,0,0,0,0,0,0,0.0048,Low
59,33,83,3,4.4,1,0,0,0,0,1,0,0.053,High
39,15,121,1,3.5,1,368,0,1,0,1,0,0.0289,High
63,33,40,4,1.67,3,0,0,0,0,1,0,0.0417,Low
31,5,101,1,2.9,3,170,0,1,0,0,0,0.0287,High
56,26,90,2,4.5,3,0,0,0,0,0,0,0.05,High
47,20,68,1,2.67,2,0,0,0,0,1,1,0.0393,Medium
28,3,74,2,1.8,2,221,0,1,0,0,0,0.0243,Medium
32,8,74,4,0.1,2,257,0,0,0,0,1,0.0014,Medium
54,30,51,2,3.2,3,0,0,0,0,0,0,0.0627,Medium
29,5,149,1,1.5,1,0,0,0,0,1,0,0.0101,Very_High
39,15,31,1,1.4,3,88,0,0,0,1,1,0.0452,Low
26,0,85,2,1.6,3,0,0,0,0,0,0,0.0188,High
29,0,62,2,1.75,3,0,0,0,0,0,1,0.0282,Medium
46,21,44,1,0.3,1,110,0,1,0,1,0,0.0068,Medium
38,13,63,3,0.5,3,190,0,1,1,1,1,0.0079,Medium
55,31,23,2,0.3,1,0,0,0,0,1,1,0.013,Low
48,22,40,3,2.2,2,87,0,0,0,1,0,0.055,Low
36,10,78,2,4.5,3,204,0,0,0,1,1,0.0577,Medium
39,13,40,3,0.9,3,129,0,0,0,1,0,0.0225,Low
40,16,78,4,2.4,1,0,0,1,1,1,0,0.0308,Medium
26,0,129,3,0.7,2,0,1,0,0,0,0,0.0054,High
55,29,71,3,0.3,2,0,0,0,0,0,1,0.0042,Medium
61,35,23,3,0.3,3,0,0,0,0,1,0,0.013,Low
57,33,15,2,0.3,1,0,0,0,0,1,0,0.02,Low
56,31,28,1,1.3,1,138,0,0,0,0,1,0.0464,Low
31,5,23,3,1.0,1,95,0,0,0,0,0,0.0435,Low
61,31,19,1,1.5,3,0,0,0,0,1,0,0.0789,Low
58,32,42,3,1.4,3,158,0,0,0,0,1,0.0333,Medium
43,18,113,2,0.4,1,325,0,1,0,0,0,0.0035,High
29,5,34,4,0.4,2,0,0,0,0,0,1,0.0118,Low
50,23,19,1,0.5,2,104,0,0,0,0,1,0.0263,Low
49,25,43,1,1.6,2,0,0,0,0,1,1,0.0372,Medium
43,18,179,3,1.2,1,0,1,1,1,1,0,0.0067,Very_High
58,32,44,3,2.2,3,0,0,0,0,0,0,0.05,Medium
41,16,21,2,0.1,2,0,0,0,0,0,0,0.0048,Low
65,40,115,1,2.5,1,174,0,0,0,0,1,0.0217,High
52,27,81,4,3.8,2,0,0,0,0,0,1,0.0469,High
55,31,91,2,2.8,1,0,0,0,0,0,0,0.0308,High
49,25,30,4,0.9,2,0,0,0,0,0,1,0.03,Low
52,22,55,3,1.4,3,0,0,0,0,1,0,0.0255,Medium
56,31,48,2,2.1,3,0,0,0,0,0,1,0.0438,Medium
30,4,23,4,0.3,2,121,0,0,0,0,0,0.013,Low
36,10,21,3,0.1,2,0,0,0,0,0,0,0.0048,Low
41,17,55,2,1.7,1,0,0,0,0,0,0,0.0309,Medium
42,15,21,3,1.0,2,0,0,0,0,1,0,0.0476,Low
60,34,40,3,2.2,3,0,0,1,0,1,0,0.055,Low
44,20,30,4,0.3,1,0,0,0,0,0,1,0.01,Low
34,9,78,3,0.6,2,0,0,0,0,1,0,0.0077,Medium
56,32,65,2,3.2,3,0,0,0,0,1,0,0.0492,Medium
31,5,50,4,2.1,3,209,0,0,0,1,0,0.042,Medium
29,4,55,4,2.0,2,0,0,1,0,1,0,0.0364,Medium
31,5,111,2,0.2,1,0,0,0,0,0,0,0.0018,High
36,10,21,3,0.1,2,0,0,0,0,0,1,0.0048,Low
42,16,65,3,0.5,3,256,0,0,0,1,0,0.0077,Medium
64,39,114,1,0.8,3,0,0,0,0,1,0,0.007,High
61,36,54,3,0.9,3,179,0,0,0,1,0,0.0167,Medium
35,11,75,2,1.7,2,0,0,0,0,1,0,0.0227,Medium
28,2,13,4,0.4,1,0,0,0,0,0,1,0.0308,Low
38,14,54,2,0.6,3,218,0,0,0,0,0,0.0111,Medium
44,17,22,3,1.0,2,126,0,0,0,1,1,0.0455,Low
45,20,198,2,2.8,1,0,0,0,0,1,1,0.0141,Very_High
46,20,18,1,0.2,1,0,0,0,0,1,1,0.0111,Low
57,32,74,4,0.7,1,0,0,0,0,0,1,0.0095,Medium
40,14,61,4,0.2,3,0,0,0,0,1,0,0.0033,Medium
38,12,64,2,1.8,1,0,0,0,0,0,0,0.0281,Medium
39,14,10,2,0.3,2,0,0,1,0,0,1,0.03,Low
23,0,82,2,1.8,2,0,0,1,0,0,1,0.022,High
47,22,61,3,2.7,2,168,0,0,0,1,1,0.0443,Medium
32,7,83,2,2.5,1,148,0,1,0,1,0,0.0301,High
30,5,73,3,2.6,3,0,0,0,0,1,0,0.0356,Medium
54,30,22,2,0.4,1,89,0,0,0,1,0,0.0182,Low
25,0,91,2,1.8,2,321,0,0,0,0,0,0.0198,High
60,34,65,3,2.2,3,94,0,1,1,0,1,0.0338,Medium
61,36,13,3,0.5,1,0,0,0,0,1,0,0.0385,Low
36,11,103,1,4.6,1,255,0,0,0,1,0,0.0447,High
52,26,95,1,0.3,1,0,0,0,0,1,0,0.0032,High
33,7,31,4,1.0,1,0,0,0,0,1,1,0.0323,Low
57,31,131,3,0.6,1,0,1,0,0,1,0,0.0046,Very_High
34,8,175,4,1.1,3,0,1,1,1,1,1,0.0063,Very_High
50,24,38,4,0.1,1,0,0,0,0,1,0,0.0026,Low
43,18,104,3,1.0,1,0,0,0,0,1,0,0.0096,High
34,10,114,3,3.3,3,0,1,0,0,0,0,0.0289,High
26,1,38,4,1.7,2,0,0,0,0,1,0,0.0447,Low
26,0,30,4,1.3,3,0,0,0,0,1,1,0.0433,Low
48,22,19,2,0.1,3,106,0,0,0,0,0,0.0053,Low
49,25,25,4,1.0,1,0,0,0,0,1,1,0.04,Low
47,22,124,4,5.0,3,0,1,0,0,0,0,0.0403,High
43,19,20,3,0.5,1,0,0,0,0,0,0,0.025,Low
40,15,83,1,1.0,3,0,0,0,0,0,0,0.012,High
31,5,18,4,0.3,2,0,0,0,0,0,1,0.0167,Low
27,1,99,1,3.0,3,149,1,0,0,0,1,0.0303,High
55,29,62,3,0.3,2,0,0,0,0,1,0,0.0048,Medium
54,30,24,1,0.1,2,0,0,0,0,0,0,0.0042,Low
23,0,13,4,1.0,1,84,0,0,0,1,0,0.0769,Low
54,28,64,2,0.8,3,0,0,1,0,1,0,0.0125,Medium
57,33,62,3,2.67,1,240,0,0,0,0,0,0.0431,Medium
41,15,158,1,4.7,2,0,1,1,1,0,1,0.0297,Very_High
28,4,88,1,5.4,1,0,0,0,0,1,0,0.0614,High
33,7,28,4,0.8,1,0,0,0,0,1,0,0.0286,Low
51,27,52,2,1.0,3,0,0,0,0,0,0,0.0192,Medium
28,4,82,4,0.0,1,0,0,0,0,1,1,0.0,High
63,37,140,2,6.9,1,97,0,0,0,0,1,0.0493,Very_High
29,4,80,1,0.8,2,0,0,0,0,1,1,0.01,Medium
62,38,58,4,1.2,2,228,0,0,0,0,1,0.0207,Medium
51,25,180,1,1.7,1,0,0,0,0,1,0,0.0094,Very_High
52,28,55,1,1.6,2,227,0,0,0,0,0,0.0291,Medium
43,16,65,3,2.67,2,100,0,0,0,0,0,0.0411,Medium
39,12,62,3,2.33,2,0,0,0,0,0,0,0.0376,Medium
35,9,23,4,0.3,1,0,0,0,0,0,0,0.013,Low
34,10,35,1,1.7,1,0,0,0,0,1,0,0.0486,Low
49,24,35,4,0.2,2,0,0,0,0,0,1,0.0057,Low
43,18,74,4,0.4,1,0,0,0,0,0,0,0.0054,Medium
48,24,14,3,0.4,1,0,0,0,0,1,0,0.0286,Low
30,4,83,2,1.5,3,199,0,0,0,0,1,0.0181,High
46,21,71,4,1.9,3,0,0,0,0,0,0,0.0268,Medium
43,17,53,2,0.7,1,130,0,1,0,1,0,0.0132,Medium
27,3,103,2,0.6,1,84,0,0,0,0,0,0.0058,High
39,15,109,1,1.7,1,0,0,0,0,1,0,0.0156,High
58,33,60,2,1.9,2,94,0,1,0,1,0,0.0317,Medium
44,17,12,3,0.67,2,0,0,0,0,1,0,0.0558,Low
39,15,141,2,8.0,1,0,0,0,0,1,0,0.0567,Very_High
35,10,128,1,3.8,1,0,0,0,0,1,0,0.0297,High
41,16,98,3,1.0,1,296,0,0,0,0,0,0.0102,High
43,18,41,1,0.5,3,0,0,0,0,0,0,0.0122,Medium
55,25,90,2,4.5,3,0,0,0,0,0,1,0.05,High
32,6,31,1,0.3,1,0,0,0,0,0,0,0.0097,Low
56,26,74,1,3.0,3,0,0,0,0,0,0,0.0405,Medium
30,5,83,4,1.8,3,0,0,0,0,0,1,0.0217,High
65,39,35,1,0.5,3,0,0,0,0,0,0,0.0143,Low
31,7,140,1,4.0,1,0,0,0,0,0,1,0.0286,Very_High
41,15,65,3,0.5,3,0,0,0,0,0,0,0.0077,Medium
55,29,35,3,1.4,1,0,0,0,0,0,0,0.04,Low
37,7,73,4,1.8,3,0,0,0,0,1,1,0.0247,Medium
34,10,29,1,1.5,2,0,0,0,0,1,0,0.0517,Low
34,9,55,4,2.0,2,147,0,0,0,0,1,0.0364,Medium
33,9,20,4,0.7,2,0,0,0,0,1,0,0.035,Low
48,23,70,1,2.8,2,0,0,0,0,0,0,0.04,Medium
28,3,81,4,0.2,1,0,0,0,0,0,0,0.0025,High
30,4,25,2,0.3,1,0,0,1,0,1,0,0.012,Low
44,20,119,2,7.5,1,239,0,0,0,1,0,0.063,High
61,35,49,4,1.7,2,185,0,0,0,0,0,0.0347,Medium
59,33,38,1,1.4,1,0,0,0,0,1,1,0.0368,Low
33,7,80,2,1.5,3,0,0,0,0,1,1,0.0188,Medium
56,32,84,1,4.3,1,0,0,0,0,1,1,0.0512,High
53,29,61,4,1.6,2,0,0,0,0,1,0,0.0262,Medium
42,16,173,2,1.5,2,373,1,0,1,1,1,0.0087,Very_High
43,19,60,2,2.5,1,0,0,1,0,0,0,0.0417,Medium
35,9,83,2,4.5,3,0,0,0,0,1,0,0.0542,High
61,35,59,1,2.8,2,0,0,0,0,0,0,0.0475,Medium
39,9,32,3,2.0,3,116,0,0,0,1,0,0.0625,Low
61,37,33,3,0.1,3,0,0,0,0,1,0,0.003,Low
40,15,19,4,0.2,3,0,0,0,0,1,0,0.0105,Low
34,8,14,4,0.3,1,0,0,0,0,0,0,0.0214,Low
65,39,94,4,4.1,1,120,1,0,1,1,1,0.0436,High
40,16,154,2,6.1,1,325,0,0,0,1,0,0.0396,Very_High
39,15,33,1,2.0,2,0,0,0,0,0,0,0.0606,Low
61,35,28,2,0.2,3,135,0,0,0,1,0,0.0071,Low
40,16,44,1,1.8,1,0,0,1,0,1,0,0.0409,Medium
49,23,81,2,0.8,3,0,0,0,0,0,0,0.0099,High
43,18,29,1,0.5,3,0,0,0,0,1,0,0.0172,Low
45,21,58,3,0.3,3,0,0,1,0,1,0,0.0052,Medium
52,28,38,4,0.9,2,0,0,0,0,0,1,0.0237,Low
32,8,82,3,1.5,1,0,0,0,0,1,1,0.0183,High
31,7,18,1,0.4,3,0,0,0,0,1,0,0.0222,Low
27,2,45,2,1.7,2,0,0,0,0,0,1,0.0378,Medium
33,9,64,4,3.4,1,0,0,0,0,0,0,0.0531,Medium
65,40,48,3,2.4,1,0,0,0,0,0,1,0.05,Medium
62,37,24,1,0.3,3,0,0,1,0,1,0,0.0125,Low
55,25,65,4,2.0,3,0,0,0,0,1,0,0.0308,Medium
46,20,111,1,0.0,1,329,0,0,0,0,0,0.0,High
37,12,114,3,0.6,2,0,0,0,0,1,0,0.0053,High
60,35,39,2,1.6,3,0,0,0,0,1,0,0.041,Low
44,14,19,1,0.75,3,0,0,0,0,0,1,0.0395,Low
35,9,22,3,0.1,2,0,0,0,1,1,1,0.0045,Low
52,28,49,4,1.1,2,0,0,0,0,1,0,0.0224,Medium
30,4,40,1,0.3,1,0,0,0,0,1,0,0.0075,Low
62,36,63,1,1.6,1,118,0,0,0,1,0,0.0254,Medium
41,15,55,1,2.8,1,0,0,0,0,0,0,0.0509,Medium
38,14,33,1,2.0,2,0,0,0,0,1,0,0.0606,Low
52,26,31,4,1.5,3,0,0,0,0,1,0,0.0484,Low
48,24,24,4,0.2,1,0,0,0,0,1,0,0.0083,Low
47,22,81,4,3.6,3,0,0,0,0,1,1,0.0444,High
41,17,81,1,0.8,2,223,0,0,0,1,0,0.0099,High
44,20,113,2,3.3,1,0,0,0,0,1,1,0.0292,High
31,6,92,2,3.3,1,0,0,0,0,0,0,0.0359,High
50,25,81,1,1.2,1,0,0,0,0,0,0,0.0148,High
36,11,101,3,1.2,3,0,0,1,0,0,1,0.0119,High
52,26,78,3,3.0,2,0,0,0,0,0,1,0.0385,Medium
62,38,78,2,0.0,3,0,0,0,0,1,0,0.0,Medium
55,30,35,1,1.5,2,118,0,0,0,0,1,0.0429,Low
61,37,9,2,0.3,3,0,0,0,0,1,0,0.0333,Low
34,7,82,4,2.0,2,0,0,0,0,1,1,0.0244,High
34,9,41,1,2.5,3,0,0,0,0,0,0,0.061,Medium
59,35,84,1,1.8,3,0,0,0,0,1,0,0.0214,High
41,17,42,4,2.2,2,185,0,1,0,1,0,0.0524,Medium
33,8,54,3,2.3,1,0,0,0,0,0,1,0.0426,Medium
55,30,84,2,0.0,3,0,0,0,0,0,0,0.0,High
64,40,131,1,3.8,1,0,0,0,0,0,0,0.029,Very_High
44,19,85,2,3.8,3,0,0,0,0,1,0,0.0447,High
32,8,84,4,3.4,1,0,0,0,0,1,0,0.0405,High
67,41,114,4,2.4,3,0,0,0,0,1,0,0.0211,High
40,14,61,3,0.5,3,0,0,0,0,1,0,0.0082,Medium
57,31,39,1,2.2,3,0,0,0,0,1,1,0.0564,Low
59,35,21,2,1.0,1,120,0,0,0,1,0,0.0476,Low
43,17,111,4,5.4,3,0,1,0,0,1,0,0.0486,High
58,34,68,2,2.8,1,113,0,0,0,0,0,0.0412,Medium
50,23,179,4,3.6,2,0,1,0,0,1,0,0.0201,Very_High
52,27,93,4,4.1,2,0,1,0,0,0,1,0.0441,High
35,9,85,2,1.8,1,0,0,0,0,0,0,0.0212,High
40,15,180,1,4.1,1,0,0,0,0,0,0,0.0228,Very_High
31,5,110,2,1.5,3,0,0,0,0,1,0,0.0136,High
32,8,65,1,1.2,1,268,0,0,0,1,0,0.0185,Medium
55,31,159,1,3.9,3,0,1,0,0,0,0,0.0245,Very_High
43,19,81,2,3.2,1,0,0,0,0,1,0,0.0395,High
31,6,132,1,3.8,1,0,0,0,0,1,0,0.0288,Very_High
26,0,44,1,2.0,2,0,0,0,0,0,0,0.0455,Medium
58,33,98,1,2.6,1,0,0,0,0,0,0,0.0265,High
51,25,62,2,1.5,2,0,0,0,0,1,1,0.0242,Medium
45,21,91,1,4.7,1,0,0,0,0,1,0,0.0516,High
56,30,29,4,0.7,2,87,0,0,0,1,0,0.0241,Low
25,0,101,4,2.1,3,0,0,0,0,0,1,0.0208,High
38,13,65,3,0.7,2,0,0,0,0,1,0,0.0108,Medium
62,36,58,1,2.8,2,0,0,0,0,0,1,0.0483,Medium
39,13,32,2,0.8,3,0,0,0,0,1,0,0.025,Low
56,30,140,4,0.5,1,292,1,0,0,0,0,0.0036,Very_High
50,25,44,1,0.3,1,187,0,0,0,1,1,0.0068,Medium
52,27,113,1,0.1,3,0,0,0,0,0,0,0.0009,High
53,28,38,1,1.3,2,0,0,0,0,1,0,0.0342,Low
25,0,13,4,0.4,1,0,0,1,0,0,0,0.0308,Low
44,20,62,2,2.5,1,0,0,1,0,1,0,0.0403,Medium
42,12,29,3,2.0,3,0,0,0,0,0,0,0.069,Low
42,16,141,3,4.0,2,0,1,0,0,0,0,0.0284,Very_High
63,37,132,1,4.4,2,0,1,0,0,1,0,0.0333,Very_High
57,32,23,1,0.3,3,0,0,0,0,1,1,0.013,Low
56,32,11,2,0.3,1,89,0,0,0,0,0,0.0273,Low
60,34,90,4,1.9,2,0,0,0,0,1,0,0.0211,High
62,38,43,1,1.9,2,0,0,0,0,1,0,0.0442,Medium
48,22,59,4,2.6,1,0,0,0,0,1,1,0.0441,Medium
37,11,28,2,0.8,3,0,0,0,0,0,0,0.0286,Low
55,29,28,2,0.7,2,82,0,0,0,1,1,0.025,Low
42,17,108,3,1.0,1,383,0,0,0,1,0,0.0093,High
39,13,78,1,2.8,3,0,0,0,0,0,0,0.0359,Medium
47,22,65,1,2.4,1,0,0,0,0,1,0,0.0369,Medium
34,10,25,4,1.0,1,0,0,0,0,1,0,0.04,Low
48,23,108,2,3.8,3,0,0,0,0,0,1,0.0352,High
52,27,43,4,0.2,2,0,0,0,0,1,0,0.0047,Medium
53,29,95,4,1.0,2,0,0,0,0,1,1,0.0105,High
49,25,24,1,0.3,1,0,0,0,0,0,0,0.0125,Low
47,22,190,2,8.8,1,0,0,0,0,0,0,0.0463,Very_High
48,24,24,1,0.9,3,0,0,0,0,0,0,0.0375,Low
38,13,41,4,1.7,1,0,0,0,0,1,0,0.0415,Medium
48,22,80,3,1.1,1,0,0,0,0,0,0,0.0138,Medium
